ID,Order_Date,Customer_Name,Email_Address,Phone_Number,Country,City,Category,Item_Name,Qty,Price_Per_Unit,Discount_Percentage,Tax_Amount,Shipping_Fee,Total_Price,Payment_Type,Status,Age,Gender,Source,Loyalty,Address,Comments
TRX-1897,02-28-23,Unknown User,test@gmail.com,N/A,united states,bErLiN,Furniture,Product-46,,0.00,None,0.08,22.86537221694465,,Cash,Delivrd,0,F,Referral,No,"950 Main St, bErLiN",
TRX-1610,12-29-23,ALEX WONG,test@gmail.com,N/A,united states,NEW YORK,Electronics,Product-48,-1,$295.59,0.15,0.08,12.406315695082258,,Credit Card,Delivrd,65,M,Social,No,"525 Main St, NEW YORK",
TRX-1404,01-28-24,  mary smith,  space@web.de,N/A,USA,  Paris  ,Furniture,Product-40,1,470.3701338414351,None,TBD,20.32814831919049,,Paypal,Pending,0,Female,Social,N,"352 Main St,   Paris  ",
TRX-1985,Invalid_Date,B.J. Miller,user123@yahoo,(267) 6566797,United Kingdom,Toronto,Furniture,Product-7,-1,255.58887322474988,5%,TBD,18.547361599129964,,cc,Delivrd,0,Female,Google,0,"872 Main St, Toronto",
TRX-1404,04-05-23,Null,test@gmail.com,132-375-9957,U.S.A,Toronto,Clothing,Product-23,-1,207.56745694098373,None,TBD,16.430502330661092,,Cash,shipped,59,M,Ads,No,"779 Main St, Toronto",
TRX-1065,12-30-23,Null,  space@web.de,N/A,U.K.,  Paris  ,Furniture,Product-45,7,0.00,10,8%,20.536609376255484,,Cash,Pending,-5,Unk,Google,0,"562 Main St,   Paris  ",
TRX-1115,05/01/2024,ALEX WONG,test@gmail.com,N/A,Gerrmany,bErLiN,Food,Product-31,-1,0.00,None,8%,12.599817806875805,,wire,SHIPPED,-5,Unk,Google,Y,"495 Main St, bErLiN",
TRX-1698,Invalid_Date,  mary smith,missing_at_sign.com,N/A,Gerrmany,london,Food,Product-1,-1,65.03159361543302,5%,TBD,9.416557564518296,,cc,Shipped,99+,Unk,Referral,Y,"772 Main St, london",
TRX-1658,28/10/2023,B.J. Miller,test@gmail.com,759-850-3543,UK,NEW YORK,Food,Product-38,5,0.00,0.15,8%,24.206586367825086,,Credit Card,SHIPPED,60,Female,Referral,1,"175 Main St, NEW YORK",
TRX-1427,20/05/2023,John Doe,  space@web.de,N/A,Gerrmany,Toronto,Electronics,Product-50,-1,124.4368685429942,5%,TBD,17.744765629228958,,Paypal,Delivrd,0,NB,Referral,Yes,"966 Main St, Toronto",
TRX-1206,2023-06-07,Null,duplicate@company.com,N/A,U.S.A,london,Clothing,Product-40,two,378.47682177261436,0.15,0.08,23.69068185973311,,cc,Shipped,74,Unk,Referral,Y,"285 Main St, london",
TRX-1623,02-20-23,  mary smith,user123@yahoo,N/A,USA,  Paris  ,Food,Product-17,-1,$313.70,5%,TBD,11.92316044664134,,cc,Shipped,-5,Male,Google,1,"142 Main St,   Paris  ",
TRX-1417,2023-02-28,ALEX WONG,user123@yahoo,(393) 9653484,U.S.A,NEW YORK,Food,Product-38,-1,$101.25,None,0.08,11.953112894903716,,wire,  Cancelled  ,99+,Unk,Referral,1,"812 Main St, NEW YORK",
TRX-1402,2023-05-02,B.J. Miller,  space@web.de,576-813-3001,USA,Toronto,Electronics,Product-11,5,127.03347915161503,10,8%,18.93603011674711,,Credit Card,  Cancelled  ,-5,Female,Google,Yes,"354 Main St, Toronto",
TRX-1941,Invalid_Date,Unknown User,missing_at_sign.com,854-699-6035,U.S.A,NEW YORK,Electronics,Product-10,10,202.93115896115557,5%,0.08,11.201255041680556,,wire,Delivrd,99+,NB,Referral,N,"800 Main St, NEW YORK",
TRX-1250,Invalid_Date,Chris-O'Brian,duplicate@company.com,549-650-2126,united states,Toronto,Office Supplies,Product-43,,46.54181924449453,10,0.08,6.634397030695212,,Paypal,Pending,0,M,??,0,"640 Main St, Toronto",
TRX-1858,Invalid_Date,Unknown User,duplicate@company.com,(788) 3724641,France,bErLiN,Food,Product-9,,256.8075182081218,None,8%,5.223027935807753,,Credit Card,Delivrd,99+,M,Social,Y,"121 Main St, bErLiN",
TRX-1237,17/10/2023,Chris-O'Brian,missing_at_sign.com,131-982-4509,United Kingdom,  Paris  ,Clothing,Product-38,two,$441.39,None,TBD,24.02700826722838,,cc,SHIPPED,0,Unk,Ads,N,"405 Main St,   Paris  ",
TRX-1062,2023-12-06,B.J. Miller,  space@web.de,(318) 1098541,Canada,  Paris  ,Clothing,Product-27,3,56.94710323382311,5%,0.08,11.049149188180735,,Paypal,shipped,0,NB,Referral,0,"760 Main St,   Paris  ",
TRX-1707,04-12-23,B.J. Miller,test@gmail.com,142-926-1600,U.S.A,Toronto,Office Supplies,Product-6,two,0.00,0.15,8%,24.088540768946803,,cc,  Cancelled  ,99+,M,Social,0,"844 Main St, Toronto",
TRX-1845,2023-08-07,John Doe,test@gmail.com,360-554-6974,U.S.A,  Paris  ,Furniture,Product-1,-1,63.29810596699492,None,TBD,8.757230271219495,,cc,shipped,-5,Unk,Ads,1,"189 Main St,   Paris  ",
TRX-1943,Invalid_Date,Unknown User,missing_at_sign.com,613-740-7018,united states,london,Clothing,Product-19,two,347.1746545870068,5%,TBD,24.085585877352894,,wire,shipped,-5,Female,Social,0,"751 Main St, london",
TRX-1275,09-17-23,Null,  space@web.de,N/A,United Kingdom,Toronto,Food,Product-12,two,349.00590455821566,10,0.08,15.922417559015308,,Cash,Shipped,64,F,Referral,1,"72 Main St, Toronto",
TRX-1389,01/03/2023,John Doe,  space@web.de,N/A,France,NEW YORK,Electronics,Product-44,,217.48503646202192,0.15,8%,5.730332586293807,,Cash,Delivrd,99+,M,??,Yes,"235 Main St, NEW YORK",
TRX-1252,18/12/2023,ALEX WONG,test@gmail.com,936-254-6246,U.S.A,london,Furniture,Product-20,two,0.00,5%,TBD,20.25722083603914,,Credit Card,  Cancelled  ,-5,Female,Referral,N,"296 Main St, london",
TRX-1581,Invalid_Date,John Doe,duplicate@company.com,834-819-5261,united states,  Paris  ,Electronics,Product-45,5,$460.19,5%,8%,7.303597987803496,,cc,shipped,-5,Female,Social,Y,"430 Main St,   Paris  ",
TRX-1906,03-30-23,John Doe,  space@web.de,N/A,Gerrmany,london,Office Supplies,Product-27,-1,346.032734155369,10,TBD,15.776756988295318,,cc,SHIPPED,-5,Unk,Google,Y,"588 Main St, london",
TRX-1721,2023-10-28,Chris-O'Brian,duplicate@company.com,(262) 2566700,united states,bErLiN,Furniture,Product-34,5,$397.81,None,8%,19.63066071177078,,Credit Card,SHIPPED,-5,NB,Referral,Yes,"918 Main St, bErLiN",
TRX-1358,Invalid_Date,John Doe,user123@yahoo,290-106-7966,U.K.,  Paris  ,Clothing,Product-26,6,335.6360197640622,0.15,0.08,12.291400554609659,,cc,Shipped,-5,M,Social,0,"474 Main St,   Paris  ",
TRX-1136,Invalid_Date,Null,missing_at_sign.com,N/A,USA,Toronto,Food,Product-31,two,$351.43,10,0.08,7.128179835524824,,wire,shipped,99+,F,Social,1,"564 Main St, Toronto",
TRX-1317,2023-06-25,Chris-O'Brian,missing_at_sign.com,(998) 8442656,U.S.A,NEW YORK,Furniture,Product-5,6,0.00,10,8%,20.504239850821676,,cc,Shipped,0,F,Ads,N,"361 Main St, NEW YORK",
TRX-1604,13/03/2023,ALEX WONG,test@gmail.com,N/A,USA,bErLiN,Food,Product-36,,0.00,None,8%,18.418943658651738,,wire,SHIPPED,99+,NB,Referral,N,"257 Main St, bErLiN",
TRX-1658,2023-08-25,Null,duplicate@company.com,(346) 8072675,France,  Paris  ,Furniture,Product-13,two,177.7228834985596,None,8%,7.815171663154478,,Credit Card,SHIPPED,36,NB,Google,N,"184 Main St,   Paris  ",
TRX-1140,2023-07-05,Unknown User,user123@yahoo,N/A,U.S.A,bErLiN,Food,Product-12,-1,289.7659984614195,5%,0.08,11.333418411615078,,wire,SHIPPED,62,M,Ads,0,"396 Main St, bErLiN",
TRX-1970,08/08/2023,  mary smith,test@gmail.com,901-536-4471,Canada,Toronto,Electronics,Product-12,two,0.00,None,0.08,21.12906011055368,,cc,shipped,99+,Unk,Referral,1,"878 Main St, Toronto",
TRX-1574,01-14-23,Unknown User,user123@yahoo,(773) 2442073,France,  Paris  ,Food,Product-41,-1,21.394527216162423,None,0.08,18.125732938486316,,wire,  Cancelled  ,30,Unk,Social,Yes,"897 Main St,   Paris  ",
TRX-1982,15/12/2023,  mary smith,test@gmail.com,(548) 1985271,Gerrmany,NEW YORK,Clothing,Product-39,3,194.48654795093452,0.15,0.08,7.689289134064154,,cc,Delivrd,0,Female,Social,Yes,"941 Main St, NEW YORK",
TRX-1367,08-28-23,Chris-O'Brian,test@gmail.com,(298) 2395313,UK,bErLiN,Office Supplies,Product-43,,176.8706315994416,5%,8%,9.92311262071871,,Cash,SHIPPED,-5,M,Referral,Y,"306 Main St, bErLiN",
TRX-1355,2023-07-24,Unknown User,user123@yahoo,981-157-1661,United Kingdom,NEW YORK,Food,Product-19,1,0.00,0.15,0.08,15.278235906879472,,Credit Card,SHIPPED,-5,Female,Social,0,"82 Main St, NEW YORK",
TRX-1577,2023-01-01,B.J. Miller,missing_at_sign.com,688-712-4596,Canda,bErLiN,Food,Product-33,-1,0.00,None,0.08,6.109326466698102,,Cash,  Cancelled  ,-5,Unk,Google,Yes,"304 Main St, bErLiN",
TRX-1885,03-16-23,Null,user123@yahoo,N/A,U.K.,london,Clothing,Product-42,2,$238.94,5%,8%,21.26689890612515,,Paypal,Shipped,53,Unk,Social,Yes,"896 Main St, london",
,02-13-23,John Doe,duplicate@company.com,511-824-5948,U.K.,bErLiN,Food,Product-2,5,0.00,0.15,TBD,21.374471760670897,,Paypal,SHIPPED,-5,Male,Social,1,"170 Main St, bErLiN",Call before delivery
TRX-1993,11-12-23,Chris-O'Brian,  space@web.de,(894) 5044543,united states,Toronto,Food,Product-10,5,$243.91,10,TBD,19.15234318480268,,Cash,shipped,61,NB,??,No,"598 Main St, Toronto",
TRX-1004,02-23-23,Unknown User,missing_at_sign.com,403-941-1490,U.S.A,  Paris  ,Furniture,Product-45,6,0.00,5%,TBD,12.967639212260636,,cc,Pending,0,Unk,Google,N,"870 Main St,   Paris  ",
TRX-1254,18/02/2023,ALEX WONG,duplicate@company.com,N/A,Canada,Toronto,Furniture,Product-47,,$50.66,None,8%,10.06132041536757,,Credit Card,Pending,0,NB,Google,N,"269 Main St, Toronto",
TRX-1799,Invalid_Date,  mary smith,missing_at_sign.com,N/A,USA,NEW YORK,Office Supplies,Product-4,two,$439.01,10,8%,9.334122485682164,,wire,  Cancelled  ,0,Female,Google,0,"479 Main St, NEW YORK",
TRX-1667,11-02-23,  mary smith,  space@web.de,446-434-4621,Canda,london,Furniture,Product-30,10,487.5308155952247,5%,TBD,22.283534129127766,,Paypal,Pending,0,F,??,0,"866 Main St, london",
TRX-1799,Invalid_Date,ALEX WONG,duplicate@company.com,(258) 3479548,United Kingdom,NEW YORK,Clothing,Product-37,,469.9843914197153,None,TBD,19.20298175290239,,Paypal,shipped,99+,Unk,Google,N,"73 Main St, NEW YORK",
TRX-1040,10-05-23,  mary smith,missing_at_sign.com,N/A,Gerrmany,NEW YORK,Clothing,Product-39,-1,0.00,10,8%,6.481396700773503,,cc,shipped,0,NB,Social,0,"473 Main St, NEW YORK",
TRX-1704,Invalid_Date,ALEX WONG,test@gmail.com,576-980-4857,USA,bErLiN,Office Supplies,Product-42,,$119.03,None,0.08,8.660729713942757,,Paypal,SHIPPED,0,F,Social,No,"851 Main St, bErLiN",
TRX-1410,2023-09-19,John Doe,  space@web.de,N/A,Canda,NEW YORK,Electronics,Product-18,,$487.74,0.15,0.08,14.251650178065828,,Credit Card,SHIPPED,-5,NB,Social,Y,"391 Main St, NEW YORK",
TRX-1013,Invalid_Date,Null,duplicate@company.com,(752) 5887606,Canda,Toronto,Electronics,Product-8,5,$488.76,None,0.08,13.088407260052122,,wire,SHIPPED,72,F,Ads,N,"619 Main St, Toronto",
TRX-1463,2023-11-26,B.J. Miller,duplicate@company.com,N/A,Canada,  Paris  ,Furniture,Product-32,two,$415.64,5%,0.08,18.045286125150312,,wire,SHIPPED,-5,Female,Social,Yes,"82 Main St,   Paris  ",
TRX-1935,06/03/2023,B.J. Miller,missing_at_sign.com,(718) 9855466,UK,NEW YORK,Food,Product-9,two,$75.19,5%,TBD,22.151339257063338,,cc,Pending,0,Male,Social,N,"740 Main St, NEW YORK",
TRX-1101,Invalid_Date,ALEX WONG,user123@yahoo,508-195-5456,USA,Toronto,Office Supplies,Product-33,-1,$413.24,10,TBD,5.743179240282796,,Credit Card,SHIPPED,0,F,Google,0,"159 Main St, Toronto",
TRX-1995,08/08/2023,ALEX WONG,duplicate@company.com,N/A,Gerrmany,  Paris  ,Electronics,Product-38,5,$91.86,5%,0.08,11.433769942581078,,wire,shipped,-5,M,Social,No,"787 Main St,   Paris  ",
TRX-1581,21/01/2023,John Doe,user123@yahoo,N/A,Canada,  Paris  ,Clothing,Product-13,10,0.00,10,8%,18.44539276506105,,Credit Card,Pending,71,F,Social,Y,"528 Main St,   Paris  ",
TRX-1006,2023-09-05,Chris-O'Brian,duplicate@company.com,(735) 7664259,USA,Toronto,Food,Product-2,two,21.125480795827585,10,TBD,12.263658301435099,,Paypal,  Cancelled  ,44,Male,Google,No,"924 Main St, Toronto",
TRX-1138,Invalid_Date,John Doe,missing_at_sign.com,351-879-2699,United Kingdom,london,Furniture,Product-49,2,110.69593243025845,5%,8%,19.11020198049325,,cc,Pending,-5,F,Social,1,"500 Main St, london",
TRX-1155,24/10/2023,Null,test@gmail.com,N/A,united states,bErLiN,Food,Product-42,-1,0.00,0.15,0.08,14.741955809215055,,Credit Card,Delivrd,0,NB,Referral,Y,"774 Main St, bErLiN",
TRX-1400,19/10/2023,  mary smith,  space@web.de,891-960-7507,Canda,bErLiN,Clothing,Product-16,5,0.00,5%,0.08,15.700274643648486,,Credit Card,Pending,99+,NB,Ads,Yes,"748 Main St, bErLiN",
TRX-1150,Invalid_Date,Chris-O'Brian,user123@yahoo,N/A,UK,london,Clothing,Product-27,two,$157.94,5%,TBD,21.78450173484555,,wire,Shipped,55,Female,??,No,"595 Main St, london",
TRX-1683,2023-07-19,B.J. Miller,duplicate@company.com,778-257-9984,Canda,Toronto,Furniture,Product-22,,$461.38,None,TBD,8.609158156169883,,Credit Card,Delivrd,99+,Male,Google,1,"296 Main St, Toronto",
TRX-1665,Invalid_Date,Null,  space@web.de,446-491-9843,United Kingdom,london,Electronics,Product-39,5,0.00,None,0.08,12.703215931093117,,wire,Delivrd,-5,F,Ads,1,"986 Main St, london",
TRX-1166,2023-01-31,ALEX WONG,missing_at_sign.com,N/A,united states,NEW YORK,Electronics,Product-46,-1,$29.06,None,0.08,24.218419154977123,,Cash,SHIPPED,0,NB,??,1,"727 Main St, NEW YORK",
TRX-1886,2023-07-21,Null,  space@web.de,449-270-3747,UK,london,Office Supplies,Product-43,two,42.47000892453749,None,0.08,13.336672677169298,,cc,Delivrd,-5,Unk,Referral,No,"50 Main St, london",
TRX-1003,2023-10-12,Unknown User,duplicate@company.com,(145) 5369368,Gerrmany,bErLiN,Clothing,Product-18,,114.46958255361301,10,TBD,7.655183843346927,,cc,shipped,0,NB,Referral,No,"550 Main St, bErLiN",
TRX-1399,Invalid_Date,John Doe,  space@web.de,(977) 1532099,France,  Paris  ,Clothing,Product-1,,0.00,5%,0.08,23.05643699641058,,wire,Delivrd,-5,M,??,Y,"910 Main St,   Paris  ",
TRX-1972,29/08/2023,John Doe,  space@web.de,N/A,Canada,Toronto,Food,Product-44,two,266.74135921775445,10,TBD,5.7680067900558125,,Paypal,shipped,99+,F,Referral,Y,"664 Main St, Toronto",
TRX-1870,16/09/2023,B.J. Miller,  space@web.de,618-646-3027,Gerrmany,bErLiN,Clothing,Product-4,5,0.00,5%,0.08,13.935681345489224,,cc,  Cancelled  ,26,Unk,Referral,0,"150 Main St, bErLiN",
TRX-1511,05-04-23,Chris-O'Brian,  space@web.de,N/A,U.K.,bErLiN,Office Supplies,Product-28,10,$172.84,5%,TBD,20.641289962460075,,Paypal,Pending,99+,NB,Ads,N,"623 Main St, bErLiN",
TRX-1039,2023-01-23,  mary smith,  space@web.de,(949) 4749437,France,london,Clothing,Product-45,,$149.68,None,8%,14.25613956959344,,cc,  Cancelled  ,0,NB,Social,0,"112 Main St, london",
TRX-1974,31/10/2023,  mary smith,duplicate@company.com,N/A,USA,london,Food,Product-18,two,$35.26,0.15,0.08,21.825887974624393,,wire,shipped,47,F,??,No,"809 Main St, london",
TRX-1622,Invalid_Date,Null,  space@web.de,(249) 4249669,United Kingdom,bErLiN,Furniture,Product-11,5,238.7011052027817,5%,TBD,17.83958932210093,,Cash,Shipped,-5,Female,Google,N,"906 Main St, bErLiN",
TRX-1870,2023-10-17,  mary smith,duplicate@company.com,635-141-8551,U.S.A,Toronto,Electronics,Product-20,10,0.00,10,0.08,21.89500873333541,,Credit Card,Shipped,32,Male,Referral,1,"906 Main St, Toronto",
TRX-1203,08/06/2023,ALEX WONG,  space@web.de,N/A,U.S.A,london,Office Supplies,Product-23,5,499.92668037658933,0.15,TBD,6.948528650792516,,Paypal,Shipped,-5,NB,??,0,"221 Main St, london",
TRX-1454,02-17-23,B.J. Miller,test@gmail.com,(514) 3841121,Canda,NEW YORK,Electronics,Product-10,two,0.00,None,0.08,20.99543409861811,,cc,SHIPPED,99+,Female,Referral,0,"914 Main St, NEW YORK",
TRX-1194,04/02/2023,John Doe,test@gmail.com,(541) 1783980,France,bErLiN,Electronics,Product-32,two,327.5834173304674,5%,0.08,14.421551144068571,,cc,  Cancelled  ,99+,M,Referral,Y,"971 Main St, bErLiN",
TRX-1547,08-03-23,B.J. Miller,test@gmail.com,(128) 2417211,Gerrmany,NEW YORK,Clothing,Product-31,5,324.6405173230754,0.15,TBD,6.206838244504345,,cc,Delivrd,-5,F,Social,0,"979 Main St, NEW YORK",
TRX-1280,2024-02-05,ALEX WONG,user123@yahoo,(772) 9852910,United Kingdom,Toronto,Food,Product-11,5,$495.33,5%,TBD,11.092655872548637,,wire,Pending,0,M,Ads,N,"793 Main St, Toronto",
TRX-1497,2023-04-26,Null,duplicate@company.com,N/A,United Kingdom,bErLiN,Furniture,Product-32,5,188.51127279666062,10,TBD,21.936650912655367,,Credit Card,Delivrd,74,F,Social,No,"968 Main St, bErLiN",
TRX-1145,05-17-23,ALEX WONG,  space@web.de,519-612-9733,U.K.,NEW YORK,Food,Product-26,-1,265.55357619891834,0.15,8%,20.9212890959012,,wire,  Cancelled  ,-5,Unk,??,0,"925 Main St, NEW YORK",
TRX-1395,2023-08-20,Chris-O'Brian,  space@web.de,N/A,united states,london,Furniture,Product-46,-1,$418.95,10,0.08,18.56800621776781,,Cash,shipped,99+,F,Ads,1,"870 Main St, london",
TRX-1650,Invalid_Date,ALEX WONG,  space@web.de,(682) 6947110,Canda,Toronto,Clothing,Product-17,-1,0.00,5%,8%,13.328700752288363,,Paypal,Shipped,99+,Unk,Google,1,"911 Main St, Toronto",
TRX-1146,05-29-23,John Doe,test@gmail.com,N/A,USA,bErLiN,Office Supplies,Product-15,7,$202.91,10,8%,13.977352659381614,,Credit Card,Shipped,99+,Female,Google,N,"448 Main St, bErLiN",
TRX-1584,29/06/2023,Unknown User,missing_at_sign.com,N/A,UK,Toronto,Electronics,Product-2,two,67.66868043838244,5%,0.08,8.577586641701224,,wire,Delivrd,-5,Male,??,No,"49 Main St, Toronto",
TRX-1603,21/09/2023,B.J. Miller,  space@web.de,(964) 7964297,USA,Toronto,Food,Product-24,-1,273.40226829864355,0.15,0.08,6.305011647291527,,Cash,Shipped,0,F,Ads,Y,"72 Main St, Toronto",
TRX-1835,2023-05-18,Null,test@gmail.com,684-904-1352,France,NEW YORK,Clothing,Product-3,two,0.00,5%,0.08,13.45974086922499,,wire,shipped,39,NB,Ads,0,"482 Main St, NEW YORK",
TRX-1950,2023-11-21,John Doe,  space@web.de,N/A,France,london,Furniture,Product-47,-1,$305.72,5%,0.08,21.201406477956766,,wire,Pending,-5,F,??,Yes,"905 Main St, london",
TRX-1058,07-12-23,  mary smith,duplicate@company.com,943-781-6088,United Kingdom,bErLiN,Food,Product-15,10,$207.89,0.15,8%,11.36733936255842,,Cash,Pending,99+,Female,Ads,Y,"272 Main St, bErLiN",
TRX-1845,Invalid_Date,B.J. Miller,duplicate@company.com,(421) 6520982,united states,  Paris  ,Clothing,Product-23,,0.00,None,TBD,9.739617139062258,,wire,Pending,0,Unk,Referral,Y,"570 Main St,   Paris  ",
TRX-1145,2023-05-12,Chris-O'Brian,duplicate@company.com,N/A,United Kingdom,bErLiN,Furniture,Product-25,7,0.00,10,0.08,19.5413862931672,,Paypal,  Cancelled  ,0,NB,Social,Yes,"879 Main St, bErLiN",
TRX-1476,2024-01-16,B.J. Miller,user123@yahoo,(396) 9167601,united states,bErLiN,Electronics,Product-24,,0.00,None,8%,24.280457758640605,,wire,SHIPPED,0,NB,Referral,N,"166 Main St, bErLiN",
TRX-1384,Invalid_Date,John Doe,duplicate@company.com,(298) 1226143,USA,bErLiN,Furniture,Product-15,6,0.00,None,TBD,20.080351264437567,,wire,Delivrd,99+,Male,Google,Yes,"634 Main St, bErLiN",
TRX-1059,09/01/2024,Unknown User,missing_at_sign.com,(556) 7078036,United Kingdom,bErLiN,Office Supplies,Product-23,,$485.61,10,0.08,23.408454113408354,,Cash,Delivrd,99+,NB,Ads,N,"994 Main St, bErLiN",
TRX-1802,Invalid_Date,Chris-O'Brian,user123@yahoo,(344) 2323986,United Kingdom,  Paris  ,Furniture,Product-1,5,$401.04,0.15,0.08,15.542480537370293,,wire,SHIPPED,57,M,Google,N,"689 Main St,   Paris  ",
TRX-1907,22/01/2023,  mary smith,user123@yahoo,724-992-7195,UK,  Paris  ,Food,Product-45,5,$167.74,None,8%,17.64718955478805,,cc,Delivrd,0,F,Google,Yes,"629 Main St,   Paris  ",
TRX-1937,04-07-23,Null,missing_at_sign.com,N/A,U.K.,NEW YORK,Clothing,Product-11,-1,278.3256051178966,10,0.08,24.835542622143272,,Credit Card,shipped,74,Female,Referral,No,"546 Main St, NEW YORK",
TRX-1885,01-02-23,B.J. Miller,  space@web.de,N/A,USA,NEW YORK,Office Supplies,Product-14,two,0.00,5%,8%,6.0170515178920025,,cc,  Cancelled  ,99+,F,Social,Y,"614 Main St, NEW YORK",
TRX-1056,Invalid_Date,John Doe,duplicate@company.com,669-820-8748,United Kingdom,  Paris  ,Furniture,Product-48,5,0.00,10,8%,15.190421592054165,,wire,Shipped,-5,M,Ads,N,"837 Main St,   Paris  ",
TRX-1663,2023-09-25,John Doe,duplicate@company.com,N/A,united states,bErLiN,Furniture,Product-11,two,329.3232216367806,None,0.08,11.706924532199995,,Cash,  Cancelled  ,0,NB,Ads,Y,"257 Main St, bErLiN",
TRX-1079,31/01/2023,  mary smith,  space@web.de,N/A,Canada,Toronto,Electronics,Product-8,4,133.34145575072938,None,8%,22.503013469036215,,cc,  Cancelled  ,-5,NB,??,Yes,"437 Main St, Toronto",
TRX-1227,Invalid_Date,B.J. Miller,test@gmail.com,N/A,USA,Toronto,Clothing,Product-38,-1,$458.12,5%,8%,22.714651063560595,,Credit Card,Shipped,-5,M,Referral,1,"746 Main St, Toronto",
TRX-1620,05/06/2023,Chris-O'Brian,test@gmail.com,N/A,Canada,Toronto,Clothing,Product-42,two,486.50177517463135,0.15,TBD,7.907049630982059,,Credit Card,  Cancelled  ,0,Male,Google,0,"441 Main St, Toronto",
TRX-1770,Invalid_Date,John Doe,user123@yahoo,967-257-5810,Canda,Toronto,Electronics,Product-16,two,378.0308768925927,5%,TBD,18.115319572042036,,Credit Card,Shipped,0,M,Ads,No,"301 Main St, Toronto",
TRX-1925,20/02/2023,  mary smith,test@gmail.com,N/A,Canda,Toronto,Clothing,Product-47,two,404.02271727631734,10,TBD,15.364605725811549,,Cash,Delivrd,19,M,Ads,No,"33 Main St, Toronto",
TRX-1384,22/07/2023,John Doe,  space@web.de,920-800-8644,Gerrmany,NEW YORK,Clothing,Product-46,5,443.8830289836613,0.15,8%,20.03140210173306,,Cash,shipped,0,Male,Ads,Y,"337 Main St, NEW YORK",
TRX-1500,Invalid_Date,Chris-O'Brian,user123@yahoo,(284) 3393028,Canda,bErLiN,Office Supplies,Product-13,,$133.17,10,0.08,7.907656273760535,,cc,  Cancelled  ,54,M,Google,Yes,"974 Main St, bErLiN",
TRX-1609,15/01/2023,Chris-O'Brian,  space@web.de,N/A,UK,Toronto,Furniture,Product-14,5,0.00,10,TBD,9.484120894052847,,wire,  Cancelled  ,99+,Male,Google,Yes,"242 Main St, Toronto",
TRX-1811,02-03-24,Null,missing_at_sign.com,(157) 2794422,U.K.,london,Electronics,Product-44,5,$491.14,10,TBD,5.069175370725922,,Cash,Pending,-5,Unk,Referral,Y,"383 Main St, london",
TRX-1377,01-19-23,ALEX WONG,  space@web.de,N/A,United Kingdom,Toronto,Office Supplies,Product-39,two,0.00,5%,TBD,8.578456283860511,,wire,  Cancelled  ,99+,Unk,Google,No,"535 Main St, Toronto",
TRX-1879,27/01/2023,John Doe,user123@yahoo,276-800-7621,U.S.A,Toronto,Food,Product-9,,0.00,10,TBD,6.24961658728473,,wire,Shipped,0,Male,Social,Yes,"480 Main St, Toronto",
TRX-1568,Invalid_Date,John Doe,user123@yahoo,N/A,U.K.,NEW YORK,Electronics,Product-8,-1,$466.64,5%,0.08,8.156288102050912,,Cash,  Cancelled  ,18,Unk,??,Y,"896 Main St, NEW YORK",
TRX-1145,06-24-23,B.J. Miller,user123@yahoo,(687) 8184051,Canada,bErLiN,Food,Product-12,5,64.1448878993341,10,0.08,12.149446948208379,,wire,SHIPPED,0,F,??,1,"816 Main St, bErLiN",
TRX-1159,Invalid_Date,Null,  space@web.de,238-233-5029,Gerrmany,Toronto,Office Supplies,Product-43,-1,0.00,0.15,0.08,17.096240754455607,,cc,shipped,0,Unk,Referral,N,"565 Main St, Toronto",
TRX-1603,Invalid_Date,B.J. Miller,test@gmail.com,989-321-7663,Canada,bErLiN,Food,Product-22,5,108.31433517949077,0.15,0.08,19.33617459743331,,wire,Shipped,99+,M,Social,No,"89 Main St, bErLiN",
TRX-1083,14/12/2023,John Doe,duplicate@company.com,(910) 6966153,USA,NEW YORK,Electronics,Product-31,5,0.00,0.15,0.08,18.037096409971625,,cc,Shipped,-5,Male,Ads,1,"281 Main St, NEW YORK",
TRX-1729,2023-10-09,B.J. Miller,missing_at_sign.com,(502) 9711494,Gerrmany,NEW YORK,Food,Product-45,,141.0383862691071,None,TBD,22.09042288115617,,wire,SHIPPED,99+,Unk,Ads,No,"845 Main St, NEW YORK",
TRX-1305,2023-08-29,John Doe,missing_at_sign.com,547-228-8323,Gerrmany,NEW YORK,Food,Product-42,two,106.53764439004114,10,TBD,6.5702526293213666,,Cash,Pending,-5,M,Ads,1,"810 Main St, NEW YORK",
TRX-1107,07-14-23,John Doe,user123@yahoo,288-991-1445,U.K.,bErLiN,Food,Product-50,5,79.8856409091072,5%,0.08,5.279643511195243,,Paypal,  Cancelled  ,56,Male,Ads,Yes,"347 Main St, bErLiN",
TRX-1136,Invalid_Date,Unknown User,missing_at_sign.com,(254) 2370904,United Kingdom,  Paris  ,Food,Product-6,10,272.98428953852897,0.15,0.08,16.169712563214144,,Cash,shipped,-5,F,Ads,No,"398 Main St,   Paris  ",
TRX-1114,2023-01-17,  mary smith,  space@web.de,(224) 6119972,united states,  Paris  ,Electronics,Product-4,2,$31.73,5%,0.08,9.136397037737245,,Cash,Shipped,-5,Unk,Google,N,"132 Main St,   Paris  ",
